,name,films,tv_shows,short_films,allies,enemies,park_attractions,films_count,tv_shows_count,short_films_count,park_attractions_count,enemies_count,allies_count
6341,Stheno,['Hercules (film)'],['Hercules (TV series)'],,,,,1,1,0,0,0,0
6342,Stinky the Cat,,"[""Disney's Doug""]",,,,,0,1,0,0,0,0
6343,Stitch,"['Lilo & Stitch', 'Lilo & Stitch 2: Stitch Has a Glitch', 'Stitch! The Movie', 'Leroy & Stitch', 'Treasure Planet', 'Brother Bear', 'Outtakes', 'The Lion King 1½', 'Once Upon a Halloween', 'Big Hero 6', 'Ralph Breaks the Internet', 'Lilo & Stitch (live-action film)']","['Lilo & Stitch: The Series', 'Stitch!', 'Stitch & Ai', 'A Poem Is...', ""It's a Small World: The Animated Series""]",['The Origin of Stitch'],,,"[""Stitch's Great Escape!"", ""Stitch's Supersonic Celebration"", 'Fantasmic!', 'The Enchanted Tiki Room: Stitch Presents Aloha e Komo Mai!', 'Stitch Encounter', 'Celebrate a Dreams Come True Parade', 'Disney Stars and Motorcars Parade', ""It's a Small World"", 'The Golden Mickeys', 'World of Color', 'Celebrate the Magic', 'Mickey and the Magical Map', 'Fashionable Easter', ""Halloween Pop'n LIVE"", 'Wonderful World of Animation']",12,5,1,15,0,0
6344,Suga Mama,['The Proud Family Movie'],"['The Proud Family', 'Lilo & Stitch: The Series']",,,,,1,2,0,0,0,0
6345,Super Megavolt,,,,,,,0,0,0,0,0,0
6346,Super Super Big Doctor,,,,,,,0,0,0,0,0,0
6347,Shoe,['Leroy & Stitch'],['Lilo & Stitch: The Series'],,,,,1,1,0,0,0,0
6348,Surak,,['The Lion Guard'],,,,,0,1,0,0,0,0
6349,Swapper,['Leroy & Stitch'],"['Lilo & Stitch: The Series', 'Stitch!']",,,,,1,2,0,0,0,0
6350,Silas,,['Miles from Tomorrowland'],,,,,0,1,0,0,0,0
6351,Swinton,['Zootopia'],,,,,,1,0,0,0,0,0
6352,Talyllyn,['The Black Cauldron'],,,,,,1,0,0,0,0,0
6353,Singing Caterpillar/Butterfly Woman,,,,,,,0,0,0,0,0,0
6354,Skeebo Seltzer,,"[""JoJo's Circus""]",,,,,0,1,0,0,0,0
6355,Skeletons,,"['House of Mouse', 'Mickey Mouse (TV series)', 'The Wonderful World of Mickey Mouse']","['The Skeleton Dance', 'The Haunted House (short)', 'The Mad Doctor']",,,"['Happy Hallowishes', 'Celebrate the Magic', ""Disney's Not So Spooky Spectacular"", 'World of Color']",0,3,3,4,0,0
6356,Jack Skellington,"['The Nightmare Before Christmas', 'James and the Giant Peach', 'The Princess and the Frog', 'Ralph Breaks the Internet']","['Phineas and Ferb', 'Legend of the Three Caballeros']",,,,"['Haunted Mansion Holiday', 'Disney Parks and Resorts Halloween Fireworks Shows', 'Frightfully Fun Parade', 'Jingle Bell, Jingle BAM!', ""Disney's Not So Spooky Spectacular""]",4,2,0,5,0,0
6357,Doug Slackwell,,['Quack Pack'],,,,,0,1,0,0,0,0
6358,John Slade,['The Shaggy D.A.'],,,,,,1,0,0,0,0,0
6359,Sled,"['Secret of the Wings', 'The Pirate Fairy']",,,,,,2,0,0,0,0,0
6360,Alameda Slim,"['Home on the Range', 'Once Upon a Halloween']",['A Poem Is...'],,,,,2,1,0,0,0,0
6361,Slither,['Treasure Buddies'],,,,,,1,0,0,0,0,0
6362,Snooty,['Leroy & Stitch'],['Lilo & Stitch: The Series'],,,,,1,1,0,0,0,0
6363,Snow Monster,,,,,,,0,0,0,0,0,0
6364,Mr. Snowman,,['Penn Zero: Part-Time Hero'],,,,,0,1,0,0,0,0
6365,The Sole of Rock n' Roll,,,,,,['Food Rocks'],0,0,0,1,0,0
6366,Sonny Lombard,,['Fillmore!'],,,,,0,1,0,0,0,0
6367,Speckles,['G-Force'],,,,,,1,0,0,0,0,0
6368,Spin (character),,,,,,,0,0,0,0,0,0
6369,Cad Spinner,['Planes: Fire & Rescue'],,,,,,1,0,0,0,0,0
6370,Splat,['Leroy & Stitch'],['Lilo & Stitch: The Series'],,,,,1,1,0,0,0,0
6371,Spud and Wally,,['Goof Troop'],,,,,0,1,0,0,0,0
6372,The Spy Rats,,"[""Chip 'n Dale Rescue Rangers""]",,,,,0,1,0,0,0,0
6373,Wolf Stansson,['D2: The Mighty Ducks'],,,,,,1,0,0,0,0,0
6374,Starehe,,['The Lion Guard'],,,,,0,1,0,0,0,0
6375,Stevie,"[""The Little Mermaid: Ariel's Beginning""]",,,,,,1,0,0,0,0,0
6376,Stevie Sanchez,,"[""What's Stevie Thinking?""]",,,,,0,1,0,0,0,0
6377,Super Goof,,"['House of Mouse', 'Mickey Mouse Clubhouse', 'Mickey Mouse (TV series)']",,,,,0,3,0,0,0,0
6378,Supreme Leader,,,,,,['Captain EO'],0,0,0,1,0,0
6379,Surtr,"[""Atlantis: Milo's Return""]",,,,,,1,0,0,0,0,0
6380,Susan Evers,"['The Parent Trap', 'The Parent Trap II', 'The Parent Trap III', 'The Parent Trap IV: Hawaiian Honeymoon']",,,,,,4,0,0,0,0,0
6381,Swampy,,"[""Where's My Water?: Swampy's Underground Adventures""]",,,,,0,1,0,0,0,0
6382,Sylvester Slapdash,,['The Rocketeer (TV series)'],,,,,0,1,0,0,0,0
6383,Sylvia Sundew,,['Amphibia'],,,,,0,1,0,0,0,0
6384,Tai Huang,"[""Pirates of the Caribbean: At World's End""]",,,,,,1,0,0,0,0,0
6385,Shepard,['Herbie Goes Bananas'],,,,,,1,0,0,0,0,0
6386,Sheriff of Nottingham,"['Robin Hood (film)', ""Mickey's Magical Christmas: Snowed in at the House of Mouse""]","['House of Mouse', 'Once Upon a Time']",,,,['Unleash the Villains'],2,2,0,1,0,0
6387,Sheriff of Nottingham,['The Story of Robin Hood and His Merrie Men'],,,,,,1,0,0,0,0,0
6388,Sheriff Scaley Briggs,,['Penn Zero: Part-Time Hero'],,,,,0,1,0,0,0,0
6389,Robert B. Sherman,,,,,,,0,0,0,0,0,0
6390,Shingo,['The Lion Guard: Return of the Roar'],['The Lion Guard'],,,,,1,1,0,0,0,0
6391,Cheri Shotwell,,['Fillmore!'],,,,,0,1,0,0,0,0
6392,Jumbo Shrimp,,['Fish Hooks'],,,,,0,1,0,0,0,0
6393,Sierra McCool,,['The Replacements'],,,,,0,1,0,0,0,0
6394,Bill Sikes,['Oliver Twist'],,,,,,1,0,0,0,0,0
6395,Skullasaurus,"[""Pooh's Grand Adventure: The Search for Christopher Robin""]",,,,,,1,0,0,0,0,0
6396,Skunkuna,,['Stitch!'],,,,,0,1,0,0,0,0
6397,Slab,,['Quack Pack'],,,,,0,1,0,0,0,0
6398,Squeaky and Squirmy Smee,['Descendants 3'],,,,,,1,0,0,0,0,0
6399,Crandall Smythe,,,,,,,0,0,0,0,0,0
6400,Sofia the Worst,,['Sofia the First'],,,,,0,1,0,0,0,0
6401,Solitary Sam,,['American Dragon: Jake Long'],,,,,0,1,0,0,0,0
6402,Sonia,['Make Mine Music'],['House of Mouse'],,,,,1,1,0,0,0,0
6403,Sopespian,['The Chronicles of Narnia: Prince Caspian'],,,,,,1,0,0,0,0,0
6404,Sora,,,,,,,0,0,0,0,0,0
6405,Sparky,"['Planes', 'Planes: Fire & Rescue']",['Cars Toons'],['Vitaminamulch: Air Spectacular'],,,,2,1,1,0,0,0
6406,Spedacular Donkey,,['Pickle and Peanut'],,,,,0,1,0,0,0,0
6407,Spike,['Leroy & Stitch'],"['Lilo & Stitch: The Series', 'Stitch!']",,,,,1,2,0,0,0,0
6408,Spirit of Big Thunder,,,,,,['Big Thunder Mountain Railroad'],0,0,0,1,0,0
6409,Coach Spitz,,"[""Disney's Doug""]",,,,,0,1,0,0,0,0
6410,Sprott,,['Gravity Falls'],,,,,0,1,0,0,0,0
6411,Spudnick,['Space Buddies'],,,,,,1,0,0,0,0,0
6412,Stanley,['Meet the Robinsons'],,,,,,1,0,0,0,0,0
6413,Captain William Stansbury,,['TaleSpin'],,,,,0,1,0,0,0,0
6414,Steelbeak,,"['Darkwing Duck', 'DuckTales (2017 series)']",,,,,0,2,0,0,0,0
6415,Steve Walker,"[""Blackbeard's Ghost""]",,,,,,1,0,0,0,0,0
6416,Captain Storm,,['Quack Pack'],,,,,0,1,0,0,0,0
6417,Strange Lion,,['The Lion Guard'],,,,,0,1,0,0,0,0
6418,Dr. Patrick Sullivan,"['Air Bud: Golden Receiver', 'Air Bud: World Pup', 'Air Bud: Seventh Inning Fetch', 'Air Bud: Spikes Back', 'Air Buddies', 'Snow Buddies']",,,,,,6,0,0,0,0,0
6419,Summerween Trickster,,['Gravity Falls'],,,,,0,1,0,0,0,0
6420,Super Daisy,,,,,,,0,0,0,0,0,0
6421,Supersonic Sue,,['Big Hero 6: The Series'],,,,,0,1,0,0,0,0
6422,Suri,['Dinosaur'],,,,,,1,0,0,0,0,0
6423,Susie Sunshine,,['Doc McStuffins'],,,,,0,1,0,0,0,0
6424,Sydney,,['Aladdin (TV series)'],,,,,0,1,0,0,0,0
6425,Bill Sykes,"['Oliver & Company', 'Once Upon a Halloween']",,,,,,2,0,0,0,0,0
6426,Adam Szalinski,"['Honey, I Blew Up the Kid', 'Honey, We Shrunk Ourselves']",,,,,"['Honey, I Shrunk the Audience']",2,0,0,1,0,0
6427,Padma Shinivasanviswanthan,,['The Suite Life on Deck'],,,,,0,1,0,0,0,0
6428,Shrink,['Leroy & Stitch'],"['Lilo & Stitch: The Series', 'Stitch!']",,,,,1,2,0,0,0,0
6429,John Silver,"['Treasure Planet', 'Once Upon a Halloween']",,,,,,2,0,0,0,0,0
6430,Helga Sinclair,['Atlantis: The Lost Empire'],,,,,,1,0,0,0,0,0
6431,The Singing Busts,['The Haunted Mansion (2003 film)'],,,,,"['The Haunted Mansion (Disneyland)', 'Phantom Manor']",1,0,0,2,0,0
6432,The Singing Stones,,['Jake and the Never Land Pirates'],,,,,0,1,0,0,0,0
6433,Sitka,"['Brother Bear', 'Brother Bear 2']",,,,,,2,0,0,0,0,0
6434,Skippy,,['Goldie & Bear'],,,,,0,1,0,0,0,0
6435,Sledge,['Homeward Bound II: Lost in San Francisco'],,,,,,1,0,0,0,0,0
6436,Slue-Foot Sue,['Melody Time'],"['Walt Disney anthology series', 'The New Adventures of Winnie the Pooh', 'House of Mouse']",,,,"['Golden Horseshoe Saloon', 'Pecos Bill Tall Tale Inn & Cafe', 'Big Thunder Mountain Railroad']",1,3,0,3,0,0
6437,Sneezy,"['Snow White and the Seven Dwarfs', 'Who Framed Roger Rabbit', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", ""Teacher's Pet (film)"", 'The Lion King 1½', ""Mickey's House of Villains""]","['Walt Disney anthology series', 'House of Mouse', 'Once Upon a Time', 'The 7D', 'Mickey Mouse (TV series)']","['The Standard Parade', 'Seven Wise Dwarfs', 'All Together', 'The Winged Scourge']",,,"[""Snow White's Scary Adventures"", ""Walt Disney's Parade of Dreams"", 'Fantasmic!', 'Mickey Mouse Revue', 'Main Street Electrical Parade', 'SpectroMagic', ""Mickey's Once Upon a Christmastime Parade"", 'Light Magic', 'Festival of Fantasy Parade', 'Seven Dwarfs Mine Train', 'Parade of the Stars']",6,5,4,11,0,0
6438,Ootsie and Bootsie,,['PB&J Otter'],,,,,0,1,0,0,0,0
6439,Spamley,['Ralph Breaks the Internet'],,,,,,1,0,0,0,0,0
6440,Spencer,,['101 Dalmatian Street'],,,,,0,1,0,0,0,0
6441,Spunky,,"[""Chip 'n Dale Rescue Rangers""]",,,,,0,1,0,0,0,0
6442,Squeaks,['The Fox and the Hound'],,,,,,1,0,0,0,0,0
6443,Pete Stancheck,['Herbie Goes Bananas'],,,,,,1,0,0,0,0,0
6444,Steel Clan,,['Gargoyles'],,,,,0,1,0,0,0,0
6445,Steve Stevens,['The Even Stevens Movie'],['Even Stevens'],,,,,1,1,0,0,0,0
6446,Steven Sealbird,,['The Wuzzles'],,,,,0,1,0,0,0,0
6447,Zoey Stevens,['Zapped'],,,,,,1,0,0,0,0,0
6448,Miley Stewart,['Hannah Montana: The Movie'],"['Hannah Montana', 'The Suite Life of Zack & Cody', 'Wizards of Waverly Place', 'The Suite Life on Deck']",,,,,1,4,0,0,0,0
6449,Stokey,['Homeward Bound II: Lost in San Francisco'],,,,,,1,0,0,0,0,0
6450,Reuben Stoppable,,['Kim Possible'],,,,,0,1,0,0,0,0
6451,Storkules,,['DuckTales (2017 series)'],,,,,0,1,0,0,0,0
6452,Rico Suave Jr.,['Hannah Montana: The Movie'],['Hannah Montana'],,,,,1,1,0,0,0,0
6453,Summer,,['101 Dalmatian Street'],,,,,0,1,0,0,0,0
6454,Summer Penguin,,['Muppet Babies (2018 series)'],,,,,0,1,0,0,0,0
6455,Sun Bonnets,,,,,,"['Country Bear Jamboree', 'Country Bear Vacation Hoedown', 'Country Bear Christmas Special']",0,0,0,3,0,0
6456,Sunshine,,,,,,,0,0,0,0,0,0
6457,Mrs. Sweeney,,"[""Chip 'n Dale Rescue Rangers""]",,,,,0,1,0,0,0,0
6458,Dr. Swindle,,['Mighty Ducks (TV series)'],,,,,0,1,0,0,0,0
6459,Diane Szalinski,"['Honey, I Shrunk the Kids', 'Honey, I Blew Up the Kid', 'Honey, We Shrunk Ourselves']","['Honey, I Shrunk the Kids: The TV Show']",,,,"['Honey, I Shrunk the Audience']",3,1,0,1,0,0
6460,Tagalong,['Robin Hood (film)'],,,,,,1,0,0,0,0,0
6461,Shasta,['Snow Buddies'],,,,,,1,0,0,0,0,0
6462,Shauku,,['The Lion Guard'],,,,,0,1,0,0,0,0
6463,Shego,['Kim Possible (film)'],"['Kim Possible', 'Lilo & Stitch: The Series', 'Kim Hushable']",,,,['Kim Possible World Showcase Adventure'],1,3,0,1,0,0
6464,"Shenzi, Banzai, and Ed","['The Lion King', 'The Lion King 1½', ""Mickey's House of Villains"", 'Once Upon a Halloween', 'The Lion King (2019 film)']","['Timon & Pumbaa', 'House of Mouse']",,,,"['Sorcerers of the Magic Kingdom', ""Mickey's Boo-to-You Halloween Parade"", 'Villains Tonight!', 'The Legend of the Lion King']",5,2,0,4,0,0
6465,Shuriki,['Elena and the Secret of Avalor'],['Elena of Avalor'],,,,,1,1,0,0,0,0
6466,Shush,['Leroy & Stitch'],['Lilo & Stitch: The Series'],,,,,1,1,0,0,0,0
6467,Skip,['Leroy & Stitch'],['Lilo & Stitch: The Series'],,,,,1,1,0,0,0,0
6468,Skittles,,['DuckTales'],,,,,0,1,0,0,0,0
6469,Skully,,"['Jake and the Never Land Pirates', 'Playing with Skully']",,,,['Disney Junior - Live on Stage!'],0,2,0,1,0,0
6470,Mr. Smee,"['Peter Pan (film)', 'Return to Never Land', ""Mickey's House of Villains"", 'Once Upon a Halloween', 'Jake and the Never Land Pirates: Never Land Rescue', 'The Pirate Fairy', 'Descendants 3', 'Peter Pan & Wendy']","['Walt Disney anthology series', 'Raw Toonage', 'House of Mouse', 'Jake and the Never Land Pirates', 'Once Upon a Time']",,,,"[""Peter Pan's Flight"", 'Fantasmic!', 'Dream Along With Mickey', ""One Man's Dream II: The Magic Lives On!"", ""Mickey's Soundsational Parade"", 'Celebrate a Dreams Come True Parade', 'Main Street Electrical Parade', 'SpectroMagic', ""Mickey's Boo-to-You Halloween Parade"", 'Festival of Fantasy Parade']",8,5,0,10,0,0
6471,Snake-Cat,,['Kim Possible'],,,,,0,1,0,0,0,0
6472,Snapshot III,,,"[""They're Off""]",,,,0,0,1,0,0,0
6473,Cousin Sock,,,,,,,0,0,0,0,0,0
6474,Solego,,['DuckTales (2017 series)'],,,,,0,1,0,0,0,0
6475,Something the So and So,,['Wander Over Yonder'],,,,,0,1,0,0,0,0
6476,Sophie,['The BFG'],,,,,,1,0,0,0,0,0
6477,Sour Bill,"['Wreck-It Ralph (film)', 'Ralph Breaks the Internet']",,,,,['Disney Cruise Line'],2,0,0,1,0,0
6478,Spaniard,['Pirates of the Caribbean: On Stranger Tides'],,,,,,1,0,0,0,0,0
6479,Sparky,,"[""Sheriff Callie's Wild West""]",,,,,0,1,0,0,0,0
6480,Ashley Spinelli,"[""Recess: School's Out"", 'Recess: All Growed Down', 'Recess: Taking the Fifth Grade']","['Recess', 'Lilo & Stitch: The Series', 'Lax (episode)', 'Fillmore!']",,,,,3,4,0,0,0,0
6481,Sproing,['Leroy & Stitch'],['Lilo & Stitch: The Series'],,,,,1,1,0,0,0,0
6482,Arthur Spudinski,,"['American Dragon: Jake Long', 'Lilo & Stitch: The Series']",,,,,0,2,0,0,0,0
6483,Squire Cawker,,,['Bugs in Love'],,,,0,0,1,0,0,0
6484,Norman Squirelli,,['Even Stevens'],,,,,0,1,0,0,0,0
6485,Stargirl Caraway,"['Stargirl (film)', 'Hollywood Stargirl']",,,,,,2,0,0,0,0,0
6486,Jackson Stewart,['Hannah Montana: The Movie'],['Hannah Montana'],,,,,1,1,0,0,0,0
6487,Hana Stoppable,,['Kim Possible'],,,,,0,1,0,0,0,0
6488,Skylar Storm,,"['Mighty Med', 'Lab Rats', 'Lab Rats: Elite Force']",,,,,0,3,0,0,0,0
6489,Stuart Minkus,,"['Boy Meets World', 'Girl Meets World']",,,,,0,2,0,0,0,0
6490,Stuffy,,"['Doc McStuffins', 'The Doc Files']",,,,,0,2,0,0,0,0
6491,The Sugar Plum Fairy,['The Nutcracker and the Four Realms'],,,,,,1,0,0,0,0,0
6492,Susan,,['Wizards of Waverly Place'],,,,,0,1,0,0,0,0
6493,Swamp Boys,,,,,,"['America Sings', 'Splash Mountain', 'World of Color']",0,0,0,3,0,0
6494,Swamp Rat,,['101 Dalmatians: The Series'],,,,,0,1,0,0,0,0
6495,Tabby,,,,,,,0,0,0,0,0,0
6496,Tadpole,,['Adventures of the Gummi Bears'],,,,,0,1,0,0,0,0
6497,Talon,,['Jake and the Never Land Pirates'],,,,,0,1,0,0,0,0
6498,Princess Tamina,,,,,,,0,0,0,0,0,0
6499,Tammy,,"[""Chip 'n Dale Rescue Rangers""]",,,,,0,1,0,0,0,0
6500,Tank,,['Lab Rats'],,,,,0,1,0,0,0,0
6501,Taro,,['Gargoyles'],,,,,0,1,0,0,0,0
6502,Taran,"['The Black Cauldron', 'Once Upon a Halloween']",['A Poem Is...'],,,,['Cinderella Castle Mystery Tour'],2,1,0,1,0,0
6503,The Tanner,['The Small One'],,,,,,1,0,0,0,0,0
6504,Tatiana,,['Timon & Pumbaa'],,,,,0,1,0,0,0,0
6505,Terence,"['Tinker Bell (film)', 'Tinker Bell and the Lost Treasure', 'Tinker Bell and the Great Fairy Rescue', 'The Pixie Hollow Games', 'Secret of the Wings', 'The Pirate Fairy']",,,,,['Pixie Hollow (attraction)'],6,0,0,1,0,0
6506,Timmy Terwelp,,,"['Prep & Landing', 'Prep & Landing: Naughty vs. Nice']",,,,0,0,2,0,0,0
6507,Tetti-Tatti's Sailors,['Make Mine Music'],,,,,,1,0,0,0,0,0
6508,Thackery Earwicket,"['Alice in Wonderland (2010 film)', 'Alice Through the Looking Glass']",,,,,,2,0,0,0,0,0
6509,The Evil Queen,"['Snow White and the Seven Dwarfs', 'Who Framed Roger Rabbit', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", ""Mickey's House of Villains"", 'Once Upon a Halloween', 'Descendants']","['Walt Disney anthology series', 'House of Mouse', 'Once Upon a Time', 'Mickey Mouse (TV series)']",,,,"[""Snow White's Scary Adventures"", 'Fantasmic!', 'SpectroMagic', ""Mickey's Boo-to-You Halloween Parade"", 'Disney Stars and Motorcars Parade', 'Midship Detective Agency', 'Villains Tonight!', 'Seven Dwarfs Mine Train', 'Hocus Pocus Villain Spelltacular', 'World of Color', 'The Nightmare Experiment', 'Villains Night Out!', ""One Man's Dream II: The Magic Lives On!"", ""Cinderella's Surprise Celebration"", 'Unleash the Villains']",6,4,0,15,0,0
6510,Theodore and Amos,"['The Apple Dumpling Gang', 'The Apple Dumpling Gang Rides Again']",,,,,"['Big Thunder Mountain Railroad', 'Magic Kingdom']",2,0,0,2,0,0
6511,Professor Third,,['Fillmore!'],,,,,0,1,0,0,0,0
6512,Dorinda Thomas,"['The Cheetah Girls', 'The Cheetah Girls 2', 'The Cheetah Girls: One World']",,,,,,3,0,0,0,0,0
6513,Eddie Thomas,,"[""That's So Raven"", 'Cory in the House', ""That's So Suite Life of Hannah Montana"", 'The Suite Life of Zack & Cody', 'Hannah Montana']",,,,,0,5,0,0,0,0
6514,Nigel Thrall,,['American Dragon: Jake Long'],,,,,0,1,0,0,0,0
6515,Thundra,,['Aladdin (TV series)'],,,,,0,1,0,0,0,0
6516,Tiger Lily,"['Peter Pan (film)', 'Peter Pan and Wendy']",['Once Upon a Time'],,,,"[""Peter Pan's Flight""]",2,1,0,1,0,0
6517,Tik-Tok,['Return to Oz'],,,,,,1,0,0,0,0,0
6518,Timekeeper,,,,,,['The Timekeeper'],0,0,0,1,0,0
6519,Tiny,,"['Prep & Landing', 'Prep & Landing: Naughty vs. Nice']",,,,,0,2,0,0,0,0
6520,Tom Morrow,,,,,,"['Rocket to the Moon', 'Tomorrowland Transit Authority PeopleMover', 'Star Tours', 'Skipper Canteen']",0,0,0,4,0,0
6521,The Trapster,,['Teamo Supremo'],,,,,0,1,0,0,0,0
6522,Drizella Tremaine,"['Cinderella (1950 film)', 'Cinderella II: Dreams Come True', 'Cinderella III: A Twist in Time', ""Mickey's House of Villains"", 'Cinderella (2015 film)']","['Walt Disney anthology series', 'House of Mouse', 'Once Upon a Time']",,,,"['Celebrate a Dreams Come True Parade', 'Main Street Electrical Parade', ""Cinderella's Fairy Tale Hall"", 'A Christmas Fantasy Parade', ""Mickey's Boo-to-You Halloween Parade""]",5,3,0,5,0,0
6523,Monique Taylor,,,,,,,0,0,0,0,0,0
6524,Nancy Tremaine,"['Enchanted', 'Disenchanted']",,,,,,2,0,0,0,0,0
6525,Trip,,,,,,,0,0,0,0,0,0
6526,Teenagers,['Make Mine Music'],['Mickey Mouse (TV series)'],,,,,1,1,0,0,0,0
6527,Troggles,,['Adventures of the Gummi Bears'],,,,,0,1,0,0,0,0
6528,Trolls,"['Frozen', 'Frozen II']",['Once Upon a Time'],,,,['Frozen Ever After'],2,1,0,1,0,0
6529,Thompson,,['Gravity Falls'],,,,,0,1,0,0,0,0
6530,Trolls,,['Sofia the First'],,,,,0,1,0,0,0,0
6531,Ron Thompson,"['Honey, I Shrunk the Kids']",,,,,,1,0,0,0,0,0
6532,Tron,"['Tron', 'Tron: Legacy', 'Ralph Breaks the Internet']",['Tron: Uprising'],,,,,3,1,0,0,0,0
6533,Three Blind Mousekeeters,,,['Three Blind Mouseketeers'],,,,0,0,1,0,0,0
6534,Trusty,"['Lady and the Tramp', ""Lady and the Tramp II: Scamp's Adventure"", 'Oliver & Company', 'Lady and the Tramp (2019 film)']","['Walt Disney anthology series', 'House of Mouse']",,,,,4,2,0,0,0,0
6535,Tilda,['The Adventures of Ichabod and Mr. Toad'],['House of Mouse'],,,,,1,1,0,0,0,0
6536,Axel Turner,['Camp Rock 2: The Final Jam'],,,,,,1,0,0,0,0,0
6537,Tillie Tiger,,['Mickey Mouse (TV series)'],"['Elmer Elephant', 'Toby Tortoise Returns']",,,,0,1,2,0,0,0
6538,Twigg,['Pirates of the Caribbean: The Curse of the Black Pearl'],,,,,,1,0,0,0,0,0
6539,Tardos Mors,['John Carter (film)'],,,,,,1,0,0,0,0,0
6540,Mr. Twitches,['Tinker Bell and the Great Fairy Rescue'],,,,,,1,0,0,0,0,0
6541,Abigail Timmons,,['A.N.T. Farm'],,,,,0,1,0,0,0,0
6542,Taro,,['Stitch!'],,,,,0,1,0,0,0,0
6543,Tin Woodman,"['Return to Oz', ""The Muppets' Wizard of Oz""]","['Phineas and Ferb', 'Once Upon a Time']",,,,,2,2,0,0,0,0
6544,Tyrone,,['Gravity Falls'],,,,,0,1,0,0,0,0
6545,Team Possible,['Kim Possible (film)'],"['Kim Possible', 'Lilo & Stitch: The Series']",,,,,1,2,0,0,0,0
6546,Bradley Uppercrust III,['An Extremely Goofy Movie'],,,,,,1,0,0,0,0,0
6547,Ting-a-Ling & Ming-Ting,,"[""Chip 'n Dale Rescue Rangers""]",,,,,0,1,0,0,0,0
6548,Terra,,,,,,,0,0,0,0,0,0
6549,Tex Tinstar,,['The Shnookums and Meat Funny Cartoon Show'],,,,,0,1,0,0,0,0
6550,Vampires,"['The Nightmare Before Christmas', ""Halloweentown II: Kalabar's Revenge"", 'Halloweentown High', ""Mom's Got a Date with a Vampire"", 'Frankenweenie', 'Hulk: Where Monsters Dwell', 'Blade (film)']","['Vampirina', 'American Dragon: Jake Long', 'Wizards of Waverly Place', 'Mickey Mouse Clubhouse', 'Phineas and Ferb', 'Buzz Lightyear of Star Command', 'Quack Pack', 'Avengers Assemble', 'Ultimate Spider-Man', 'Hulk and the Agents of S.M.A.S.H.', 'DuckTales']","[""Mickey's Gala Premiere""]",,,['The Haunted Mansion'],7,11,1,1,0,0
6551,Thaddeus Thatch,['Atlantis: The Lost Empire'],,,,,,1,0,0,0,0,0
6552,Isis Vanderchill,,['Darkwing Duck'],,,,,0,1,0,0,0,0
6553,Tip and Dash,['The Little Mermaid II: Return to the Sea'],,,,,,1,0,0,0,0,0
6554,The Great Orsino,,['The Rocketeer (TV series)'],,,,,0,1,0,0,0,0
6555,Toad Liu Hai,,['DuckTales (2017 series)'],,,,,0,1,0,0,0,0
6556,Tom,,"[""Chip 'n Dale Rescue Rangers""]",,,,,0,1,0,0,0,0
6557,"""The Meanager""",,['The Suite Life of Zack & Cody'],,,,,0,1,0,0,0,0
6558,Thomas,,,['John Henry'],,,,0,0,1,0,0,0
6559,Tom Piper,['Babes in Toyland'],,,,,,1,0,0,0,0,0
6560,Tracy,['The Santa Clause 2'],,,,,,1,0,0,0,0,0
6561,Thug Actor,['Bolt (film)'],,['Super Rhino'],,,,1,0,1,0,0,0
6562,Thumper's sisters,"['Bambi (film)', 'Bambi II']",,,,,,2,0,0,0,0,0
6563,Tramp,"['Lady and the Tramp', ""Lady and the Tramp II: Scamp's Adventure"", 'One Hundred and One Dalmatians', 'The Lion King 1½', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", 'Ralph Breaks the Internet', 'Lady and the Tramp (2019 film)']","['Bonkers', 'House of Mouse', 'A Poem Is...', 'Mickey Mouse (TV series)', 'Once Upon a Time', 'At Home With Olaf']",,,,"['World of Color', 'Fantasmic!', 'Celebrate the Magic']",7,6,0,3,0,0
6564,King Trevor,,['Tangled: The Series'],,,,,0,1,0,0,0,0
6565,Thunder Jack,['Snow Dogs'],,,,,,1,0,0,0,0,0
6566,Trina,,['Big Hero 6: The Series'],,,,,0,1,0,0,0,0
6567,Thunderbolt the Horse,,,['The Steeple Chase'],,,,0,0,1,0,0,0
6568,Time Baby,,['Gravity Falls'],,,,,0,1,0,0,0,0
6569,Triton,,['Hercules (TV series)'],,,,,0,1,0,0,0,0
6570,Toadwart,,['Adventures of the Gummi Bears'],,,,,0,1,0,0,0,0
6571,Troy McGinty,"[""Max Keeble's Big Move""]",,,,,,1,0,0,0,0,0
6572,Toby,,"[""Sheriff Callie's Wild West""]",,,,,0,1,0,0,0,0
6573,Tubby,,['Recess'],,,,,0,1,0,0,0,0
6574,Tom Morrow 2.0,,,,,,"['Innoventions', 'Epcot']",0,0,0,2,0,0
6575,Turkey Lurkey,,,['Chicken Little (1943 short)'],,,,0,0,1,0,0,0
6576,Tony and Tia Castaway,"['Escape to Witch Mountain', 'Return from Witch Mountain', 'Beyond Witch Mountain']",,,,,,3,0,0,0,0,0
6577,"Tyler, Trevor, and Taylor","[""Teacher's Pet: The Movie""]","[""Teacher's Pet""]",,,,,1,1,0,0,0,0
6578,Torgo,,['Timon & Pumbaa'],,,,,0,1,0,0,0,0
